AQI_pm25,AQI_pm10,AQI_o3,AQI_co,AQI,AQI_no2,CityName
71.01910836965477,112.73375375874974,0.0641724464988987,2.437996750558099,112.73375375874974,,Tuen
175.19536299161012,8.237750809402677,0.1894177514675951,2.242238227441769,175.19536299161012,,Tuen
131.91501776364194,98.43061452752715,0.2815208570554701,5.344869265929782,98.43061452752715,,Tuen
60.53416570376499,89.68953477444504,0.2780664303083318,2.0717960313898534,89.68953477444504,,Tuen
29.141358703144853,98.6515432609419,0.0838567480969286,1.5704910661173253,98.6515432609419,,Tuen
37.42240976214312,87.27922678050382,0.3584276011305111,0.6377152117300088,87.27922678050382,,Tuen
61.61629953937852,116.79377965884848,0.0881615535710723,5.16522070434437,116.79377965884848,,Tuen
103.68938734480486,111.59488040022512,0.2871124080588682,2.3606825946641488,111.59488040022512,,Tuen
3.6454089630694977,10.940927226955736,0.1444280155618666,2.0044800076621976,10.940927226955736,,Tuen
181.050005647308,60.57773722445017,0.076334311352,3.329702862082028,181.050005647308,,Tuen
131.91501776364194,46.310693724208654,0.3154415599259302,5.035439748573108,46.310693724208654,,Tuen
67.16765154424435,87.70493353636058,0.3509024454139871,4.750445994497693,87.70493353636058,,Tuen
163.23900897954326,110.96622343355452,0.1143644203279226,4.2858783165186045,163.23900897954326,,Tuen
12.166578254479449,23.54590713996557,0.0713229082022586,3.140860654091154,23.54590713996557,,Tuen
131.91501776364194,57.8741396021628,0.0927033519661428,2.3086631099743182,57.8741396021628,,Tuen
191.4256174132699,44.80980851785031,0.1474670354307935,0.6565403335742456,191.4256174132699,,Tuen
18.152928093326317,59.72051159082751,0.0034778650419053,1.4951465669420625,59.72051159082751,,Tuen
75.14587187531043,88.783349841962,0.2110706803965025,3.404686734721301,88.783349841962,,Tuen
131.91501776364194,125.62418520557284,0.0041650973291255,4.258560542217079,125.62418520557284,,Tuen
131.91501776364194,76.01153451175203,0.0460184042104237,2.0517633159508963,76.01153451175203,,Tuen
37.50012163247935,16.38352294776996,0.3554244746958479,5.124741496957935,37.50012163247935,,Tuen
36.72570247516347,7.213677852909845,0.0059698806928922,4.502677028823171,36.72570247516347,,Tuen
167.54405645236878,90.11195829763072,0.3263053825232692,0.2398029086743555,167.54405645236878,,Tuen
147.26550350843823,49.70193388891338,0.3143692586369782,4.412268436410406,147.26550350843823,,Tuen
155.37216738027027,96.73511432018395,0.0636630858098829,4.513915933186472,155.37216738027027,,Tuen
1.1969765837499138,124.21836651976028,0.3619276918962668,4.336418365152538,124.21836651976028,,Tuen
8.286538019378229,76.17516519910646,0.0680154355360164,3.034264805285754,76.17516519910646,,Tuen
184.0033947465373,33.824877649465606,0.336537068544549,2.852818732143348,184.0033947465373,,Tuen
215.52802754738903,84.18229627641117,0.2222605180736321,2.9191078182737185,215.52802754738903,,Tuen
268.88466999644504,62.6502448509686,0.3186791825107666,5.078915133587086,268.88466999644504,,Tuen
131.91501776364194,131.42288465450017,0.0898708098990626,2.750659637104701,131.42288465450017,,Tuen
85.51845648088849,95.66553825412308,0.0471498799528058,5.143923099530042,95.66553825412308,,Tuen
131.91501776364194,17.383197923709396,0.3031537033209956,2.1659953654642328,17.383197923709396,,Tuen
35.307401894873394,116.01140207956648,0.2228370250774615,2.521653168437029,116.01140207956648,,Tuen
131.91501776364194,89.63834901000482,0.2581508563552069,2.9706443384450063,89.63834901000482,,Tuen
131.91501776364194,72.20649326324366,0.173177467882879,2.5785177098159293,72.20649326324366,,Tuen
131.91501776364194,54.77704134964441,0.0309880954749675,2.894694109641123,54.77704134964441,,Tuen
31.3042507134447,20.20168417889115,0.2084629504925094,3.010969121663455,31.3042507134447,,Tuen
24.04300033296416,124.57580869529004,0.3152453416178344,1.6472353612595434,124.57580869529004,,Tuen
95.2137620740703,122.69560765993064,0.2366591083263966,2.5880983409634344,122.69560765993064,,Tuen
12.504228503303764,1.55720012825891,0.0358274279965909,0.0630460405803473,12.504228503303764,,Tuen
8.089149130294667,89.93837420420255,0.3663254329397641,1.7512829861264745,89.93837420420255,,Tuen
131.91501776364194,125.41268878572104,0.1350920399418226,2.378460345943884,125.41268878572104,,Tuen
82.07452497009984,92.655218456632,0.1692080458046249,3.179368438047169,92.655218456632,,Tuen
169.46827446732095,17.42790127633774,0.1363987853764651,0.4359988411431884,169.46827446732095,,Tuen
211.8503793905127,82.25965207365456,0.0326338968852572,2.9494076514870025,211.8503793905127,,Tuen
41.74403044941181,29.91853271989718,0.0297057610529266,2.69265344207517,41.74403044941181,,Tuen
90.59417341994084,70.9930469437908,0.2256361057970012,2.014293065381696,90.59417341994084,,Tuen
192.82001239341815,126.38537404586457,0.1526611094652274,5.183313593622423,192.82001239341815,,Tuen
190.44350422413328,69.38692917713473,0.3494615572751823,3.836910307028157,190.44350422413328,,Tuen
295.44505443942273,4.741054676000429,0.2439236444079132,3.0097834262585907,295.44505443942273,,Tuen
96.4855534676883,86.29463112091392,0.1922269892343054,4.023481877594365,96.4855534676883,,Tuen
131.91501776364194,97.46452386247604,0.3687833936517292,2.4859904830061432,97.46452386247604,,Tuen
173.57232569859346,55.915781024046765,0.1667141916647121,0.2248860165760275,173.57232569859346,,Tuen
134.7408251334677,99.72851478636716,0.216099749857286,2.747661376952556,134.7408251334677,,Tuen
143.7604318807073,34.615440755026235,0.0295189984846157,5.371067697289648,143.7604318807073,,Tuen
152.1670697638058,29.53648875871044,0.2654591736502233,0.9851921083961934,152.1670697638058,,Tuen
40.82222744872521,96.31196925963488,0.1913163603845667,3.844127079022059,96.31196925963488,,Tuen
131.91501776364194,32.62252899009047,0.0393595601641663,2.0309207060746832,32.62252899009047,,Tuen
117.84460706184356,20.578674530011394,0.1458733059941814,3.186709289914719,117.84460706184356,,Tuen
155.43202922917018,63.975991037100485,0.1970461993610674,0.676530016817662,155.43202922917018,,Tuen
65.3967319512539,84.15067184901089,0.2625963421461483,4.476294867590613,84.15067184901089,,Tuen
126.26471707579957,0.7158688082328442,0.1419068515178123,3.1576051572375725,126.26471707579957,,Tuen
54.15674669536733,118.17044639693364,0.2621593831902842,4.115514437707951,118.17044639693364,,Tuen
75.72208397375445,132.14595793193743,0.0009709725346679,2.2389892744244886,132.14595793193743,,Tuen
168.86346750259997,104.76549754090506,0.0051496114758365,1.8572567735048484,168.86346750259997,,Tuen
208.79069321889875,38.28580079231483,0.0005487570326279,0.4702737777785362,208.79069321889875,,Tuen
131.91501776364194,67.16855762587801,0.0202131127393557,0.1882520575392899,67.16855762587801,,Tuen
98.65117073958888,83.62795014435437,0.363841346228168,2.3040280523476486,98.65117073958888,,Tuen
131.91501776364194,46.74174768843715,0.2666386221081546,2.468474447507115,46.74174768843715,,Tuen
285.45423977506323,36.61233717552856,0.2311219768785134,3.2666658004616487,285.45423977506323,,Tuen
156.1262842160578,111.29378233509672,0.2390327722830037,5.415579395050881,156.1262842160578,,Tuen
233.445794661752,75.88583495430363,0.0556334871937103,3.950983260999404,233.445794661752,,Tuen
295.3717603439733,27.66011540058327,0.1619929178779364,2.2077748307231264,295.3717603439733,,Tuen
131.91501776364194,84.78477746490049,0.0070835121603174,4.4708415695692665,84.78477746490049,,Tuen
236.22669636925048,91.38847140666849,0.2752441017097235,4.621529032318892,236.22669636925048,,Tuen
131.91501776364194,1.4295319596412672,0.2971191781622266,4.408470669225783,4.408470669225783,,Tuen
132.97861781091171,59.22883983935659,0.1797953291247713,1.835986619839796,132.97861781091171,,Tuen
259.88686630186066,47.73749097664445,0.1337554917548334,4.191624539373187,259.88686630186066,,Tuen
75.78400199590959,132.0576755430586,0.240872418243812,4.55811171514088,132.0576755430586,,Tuen
131.91501776364194,93.6347680903167,0.1566312145694244,4.524777289961559,93.6347680903167,,Tuen
171.65991075291635,124.7308794991678,0.2255426766525841,2.8953078022844534,171.65991075291635,,Tuen
131.91501776364194,52.500513832436376,0.1079722934235699,5.266628049585787,52.500513832436376,,Tuen
21.61699978963702,88.05477221592943,0.3569566379330094,1.8503954206058773,88.05477221592943,,Tuen
131.91501776364194,119.64590839552102,0.3725734458079487,0.6691482661732591,119.64590839552102,,Tuen
46.19482384335131,91.26575288032876,0.0060054019510186,2.1244977705165127,91.26575288032876,,Tuen
137.9273358157747,10.174574327149571,0.2973533496763451,4.257095416218181,137.9273358157747,,Tuen
180.4881430702452,85.04569969595923,0.2964585517765483,1.6975668528518422,180.4881430702452,,Tuen
78.8372306300506,8.619414117351711,0.10082660703131,1.4972460165221229,78.8372306300506,,Tuen
85.23178560903814,117.50851679714948,0.3433962700233479,0.9209642978633498,117.50851679714948,,Tuen
131.91501776364194,45.2614997680665,0.3377099945844144,5.319516626440269,45.2614997680665,,Tuen
141.71546113170157,13.08654179085051,0.0615333418689337,4.501668556328703,141.71546113170157,,Tuen
227.22387695481703,80.00036729088316,0.3495351360805106,0.957525374996144,227.22387695481703,,Tuen
13.421311811424369,83.76069295840499,0.1395204721704422,0.7739747533039328,83.76069295840499,,Tuen
48.37280602783036,22.79563923051564,0.3327971096676175,0.7998200972504074,48.37280602783036,,Tuen
107.06024649250656,123.03942519969164,0.3214536236478589,4.430747636862229,123.03942519969164,,Tuen
197.3829900871879,28.390886860427766,0.2214260842479017,0.9491637577226087,197.3829900871879,,Tuen
131.91501776364194,13.165472012951131,0.2090430188571055,3.649151442956358,13.165472012951131,,Tuen
275.1741805318311,101.40841452089704,0.0480076992364061,0.8748577050430462,275.1741805318311,,Tuen
21.20662366366747,57.01830850670482,0.103555143748661,4.306089055518425,57.01830850670482,,Tuen
129.3507046895588,123.55601058809758,0.2831859378985654,2.3312421817234408,129.3507046895588,,Tuen
213.6605131657007,61.54436835694495,0.0359543186175864,1.983057314834089,213.6605131657007,,Tuen
131.91501776364194,10.337398300382151,0.2971668892664728,5.181269999209117,10.337398300382151,,Tuen
131.91501776364194,127.6908171255375,0.006095309728618,2.778475910627492,127.6908171255375,,Tuen
129.5664139444382,38.08510459149025,0.3557832102702541,4.034822069430725,129.5664139444382,,Tuen
41.923815268729605,115.97458887918104,0.1458399740580324,2.027331933705979,115.97458887918104,,Tuen
131.91501776364194,15.579035187121852,0.1689408419045945,4.942162396699428,15.579035187121852,,Tuen
109.79846084403827,38.99742631958613,0.239004403884798,3.736252152479565,109.79846084403827,,Tuen
135.33777666756674,33.29763978295061,0.2125942139755344,0.1456858102565461,135.33777666756674,,Tuen
131.91501776364194,118.55957363794585,0.1858752294801566,2.9577504700709625,118.55957363794585,,Tuen
131.91501776364194,26.280834542235823,0.0094638742004249,5.3798071795250015,26.280834542235823,,Tuen
158.7597216544797,17.607281345598892,0.0204523884538129,3.5280551188889344,158.7597216544797,,Tuen
131.91501776364194,97.57369167989827,0.1001671343076345,1.2859961146115482,97.57369167989827,,Tuen
210.37264150434865,82.65845258611684,0.1086893499518953,4.900054141360843,210.37264150434865,,Tuen
87.46757178614229,88.33672478826298,0.0714154155463805,4.636751456323124,88.33672478826298,,Tuen
129.6693269408337,96.13373234679491,0.0472002748966089,1.1664109461625458,129.6693269408337,,Tuen
83.74308089127939,8.723143134290469,0.3596539845654429,0.918560474651546,83.74308089127939,,Tuen
81.90744934233362,127.74468762677138,0.0363425610142657,0.4763808062854072,127.74468762677138,,Tuen
13.989221305625048,112.40224683368328,0.2973878602113957,3.637320108221316,112.40224683368328,,Tuen
282.1011723606836,105.54860260768884,0.0709535244131084,2.0744458248547426,282.1011723606836,,Tuen
118.95670728964032,80.3867250645146,0.261633077060598,4.974376084499626,118.95670728964032,,Tuen
167.47996936068773,103.07489035918316,0.1431703145218049,1.267365031602829,167.47996936068773,,Tuen
289.6026981477506,84.25521931007725,0.104257112581722,4.374552701778948,289.6026981477506,,Tuen
167.0071225687414,26.95411101415599,0.2945845379388926,3.5973184997083343,167.0071225687414,,Tuen
128.94207082869278,16.737944374147393,0.0288591049665581,4.43495554244001,128.94207082869278,,Tuen
21.798555252652545,39.586317409303376,0.1795608373847793,2.136746802290615,39.586317409303376,,Tuen
167.38084309626075,40.6166203902411,0.266915239213513,4.219407849929668,167.38084309626075,,Tuen
119.81750628019856,28.36189057348244,0.2048362888669447,0.9327227409873172,119.81750628019856,,Tuen
222.62355577905836,11.275284113562243,0.0880613683057357,1.283808535887258,222.62355577905836,,Tuen
15.189456513364387,23.49571465271999,0.1881223431319804,3.86233302765436,23.49571465271999,,Tuen
70.94347028972851,116.9746020553286,0.1165842174956044,1.161746336352094,116.9746020553286,,Tuen
124.92201080241612,20.06496703099984,0.2548943631006477,3.2628869260653404,124.92201080241612,,Tuen
131.91501776364194,6.938069852027583,0.3368367309094907,3.87547092228648,6.938069852027583,,Tuen
264.56359358019915,90.51609882825204,0.0988313299877075,2.85999468060539,264.56359358019915,,Tuen
255.48338609391072,49.17799409554731,0.2301361823036027,1.4081142601722658,255.48338609391072,,Tuen
40.4050498121975,83.030215920005,0.0817715039584867,3.2405308825345203,83.030215920005,,Tuen
33.63644994336816,96.5728212447052,0.0064068975620714,4.889288455723913,96.5728212447052,,Tuen
72.23655980725313,18.84595907686836,0.2306846571219263,2.451887702072554,72.23655980725313,,Tuen
131.91501776364194,41.40416332844048,0.2989973663975671,3.111367867813597,41.40416332844048,,Tuen
8.252977258193873,112.09260986974785,0.1168480684384369,1.5792220729032709,112.09260986974785,,Tuen
171.67669007326973,34.22492214123319,0.2219797253145472,1.8539043871174608,171.67669007326973,,Tuen
105.23978026757476,68.63816352547659,0.1114779138093103,0.3582595998410299,105.23978026757476,,Tuen
250.97362361286235,85.49869866773376,0.2841524917882299,5.271993924215653,250.97362361286235,,Tuen
263.8517621587428,64.79063444321604,0.1210055553405759,4.383598269250008,263.8517621587428,,Tuen
38.7635740444265,8.092036350710153,0.1382768089210848,4.792719406233852,38.7635740444265,,Tuen
158.04254520806165,108.3958692830566,0.1057023242565683,0.8128361677055974,158.04254520806165,,Tuen
131.91501776364194,82.70434469855994,0.1125412183365829,2.391216139993656,82.70434469855994,,Tuen
158.77598509761336,129.83829137536762,0.1248943976682517,0.383733323483035,158.77598509761336,,Tuen
131.91501776364194,79.97233640163215,0.3140579956064959,3.750998365875129,79.97233640163215,,Tuen
171.07934858316395,96.66189042988528,0.2005629832010906,3.0929258026896544,171.07934858316395,,Tuen
153.23044150934965,58.27761660072037,0.2355770471427496,0.716516874981199,153.23044150934965,,Tuen
263.1092932601342,104.6188164345866,0.0435086787515909,5.107966203066251,263.1092932601342,,Tuen
112.95820618805236,102.18217180395906,0.01682802855945,1.4491418390829562,112.95820618805236,,Tuen
274.7568871195828,67.60127686906753,0.0046499508949497,1.2915098677054189,274.7568871195828,,Tuen
168.38608447166516,23.52433905148364,0.3611291813708754,2.2517368702718343,168.38608447166516,,Tuen
233.6754738589292,44.45570473003343,0.3194671133398756,4.607228481687082,233.6754738589292,,Tuen
111.22622602976604,57.74288093029649,0.3504046825971431,2.2182539987092,111.22622602976604,,Tuen
194.5777192703223,71.69794523596721,0.1659379271159051,4.473494315643328,194.5777192703223,,Tuen
113.14100393384491,20.58843819093885,0.2121641358754799,0.3575216187270655,113.14100393384491,,Tuen
267.83414837924573,24.82044076408325,0.2690145409837922,5.351066829593471,267.83414837924573,,Tuen
65.39439476580118,126.37874771853777,0.1029150117533248,3.679828769328105,126.37874771853777,,Tuen
43.01747610065621,119.6708257621786,0.2508491310836778,0.1663000202974447,119.6708257621786,,Tuen
106.3681849344012,113.65340518156437,0.2535887643862073,4.753005908704305,113.65340518156437,,Tuen
126.4904537174699,20.306207096953575,0.251769660713078,2.010842979082831,126.4904537174699,,Tuen
180.5345777599537,15.313323874428953,0.0210316862991633,2.7643214561681653,180.5345777599537,,Tuen
145.21591812310993,29.580801597802203,0.3579923905482649,0.098555469679712,145.21591812310993,,Tuen
206.912118595134,88.40380308731807,0.304455360782184,1.092270439968588,206.912118595134,,Tuen
131.91501776364194,44.5428078109887,0.0614100488281133,3.469360646863516,44.5428078109887,,Tuen
153.2705341026585,131.7709997852342,0.0244394809906096,4.488224456895827,153.2705341026585,,Tuen
141.35711896500973,90.5596468443862,0.3696742979691251,2.1075341256350573,141.35711896500973,,Tuen
131.91501776364194,97.8158247812884,0.1505194119063336,1.8865938183473407,97.8158247812884,,Tuen
41.90027692501784,48.41477775219644,0.2113757911662029,2.5335657602171437,48.41477775219644,,Tuen
14.332129802861914,118.37510218088224,0.3073603605410833,5.147266636953903,118.37510218088224,,Tuen
113.37819985524264,41.1281919646752,0.2159592085830879,0.9403167455849574,113.37819985524264,,Tuen
176.62463901061125,25.536242272298608,0.2789783139321953,2.343261839285868,176.62463901061125,,Tuen
160.44868087319503,9.510335021674749,0.1553124698046548,0.5908043077117299,160.44868087319503,,Tuen
288.7567873426516,22.8272482902625,0.0509616101276644,2.591453754660453,288.7567873426516,,Tuen
131.91501776364194,128.63263603258642,0.0733355452228485,2.725949817552237,128.63263603258642,,Tuen
49.00057500440137,39.62065473357781,0.1212962227227752,4.147455213535927,49.00057500440137,,Tuen
78.57236932628125,36.58777760702184,0.272299658537166,0.0058121440634683,78.57236932628125,,Tuen
131.91501776364194,23.1703183792813,0.0667712631003945,3.022867303091754,23.1703183792813,,Tuen
59.77878150472106,55.22839447156597,0.2568685447049112,0.1314164800141014,59.77878150472106,,Tuen
162.60141777488374,53.67702149608861,0.0110282013620478,0.4665414401749385,162.60141777488374,,Tuen
94.5932495143212,95.53242094251296,0.1302735377422615,1.9042603184345384,95.53242094251296,,Tuen
183.70468796928225,55.68437208575912,0.357061851138005,2.429365831162201,183.70468796928225,,Tuen
226.1903707789991,73.5122873127597,0.3152958627092898,5.377935741942424,226.1903707789991,,Tuen
155.7592175348755,4.211179195407229,0.1335730878659607,4.158634960861573,155.7592175348755,,Tuen
83.64357696760098,125.86278704991318,0.1314956514121588,2.423614286821282,125.86278704991318,,Tuen
10.213375598955928,33.33337807566409,0.0122950642034378,3.932859098164952,33.33337807566409,,Tuen
290.34610505445994,110.5617016722194,0.1147556603755914,0.3616591714750812,290.34610505445994,,Tuen
187.7585214525208,45.74165694824661,0.0398881969194349,2.593979770966864,187.7585214525208,,Tuen
90.62326469073216,29.74495357014889,0.2361047593002604,1.641203925189956,90.62326469073216,,Tuen
131.91501776364194,45.84452525551786,0.1513207203673344,0.9896983242460704,45.84452525551786,,Tuen
219.60403555491155,83.75397678220459,0.1297248872517481,1.5170315757839243,219.60403555491155,,Tuen
46.33080778849946,118.86523023673104,0.2214211776687698,2.902414643207358,118.86523023673104,,Tuen
234.6331318844296,73.49606760531059,0.2420728695984031,4.886653198823382,234.6331318844296,,Tuen
58.81506309210902,21.973096808195127,0.1464074320607478,0.0789494690353019,58.81506309210902,,Tuen
160.27328353240287,119.34365058066088,0.0937112603039384,0.9230774652377424,160.27328353240287,,Tuen
261.78814572630085,121.20193527914832,0.099762821773115,2.274709870438858,261.78814572630085,,Tuen
141.8342825011527,44.32048296276581,0.1779349968721539,1.420514339831709,141.8342825011527,,Tuen
139.4105492198052,89.99150171425177,0.3212942730670228,2.465697111488056,139.4105492198052,,Tuen
288.1817532339907,114.09581860364956,0.2208595908762216,3.575910540892987,288.1817532339907,,Tuen
222.3949798562681,82.21063300492796,0.2518089795423435,3.9834973172090935,222.3949798562681,,Tuen
56.14907357741541,118.03046429628948,0.2087761476033864,3.000324417282082,118.03046429628948,,Tuen
267.23084095263056,102.80533106305016,0.2424509939974818,3.0218106401561284,267.23084095263056,,Tuen
49.99670739047645,4.272845948746038,0.2766893131987299,3.1453010738836618,49.99670739047645,,Tuen
194.15849459729603,132.0080677110735,0.1377484020802655,4.169797665226994,194.15849459729603,,Tuen
166.78256997481745,123.42522493579462,0.2693919985899425,4.25623134629771,166.78256997481745,,Tuen
122.47451611742224,95.47867981365258,0.2217615750826707,4.193761643723304,122.47451611742224,,Tuen
131.91501776364194,55.29430443062449,0.2508691330450248,5.251360845521936,55.29430443062449,,Tuen
118.1574020757355,60.65805117314044,0.3459045182650185,5.313047353828308,118.1574020757355,,Tuen
67.55124878527585,71.34160077388854,0.3556272991448237,3.217370068832369,71.34160077388854,,Tuen
183.1869848148875,3.7857785275329223,0.1240548767260943,1.9490647624946744,183.1869848148875,,Tuen
62.96935403632813,42.27415619433293,0.0418208683540827,5.215810482156379,62.96935403632813,,Tuen
110.43846371543368,84.1212610719358,0.0974476420010202,4.645109431562106,110.43846371543368,,Tuen
139.78476123939376,91.74780695432136,0.1122181355436028,5.247595528935422,139.78476123939376,,Tuen
26.913826178131764,126.75365039424192,0.2563386254684927,0.8345370618092799,126.75365039424192,,Tuen
176.32421644344907,46.48440852021649,0.2956193897955576,4.023137383220459,176.32421644344907,,Tuen
131.91501776364194,48.85606892039568,0.0439425165946205,1.0318689009991109,48.85606892039568,,Tuen
193.1719430525244,128.72457212082443,0.1164176041369871,2.642978022374613,193.1719430525244,,Tuen
131.91501776364194,64.3145368952553,0.2824688194831587,3.8545889176347816,64.3145368952553,,Tuen
5.594295002640539,14.707086716989824,0.1973004755507877,4.746767456205231,14.707086716989824,,Tuen
131.91501776364194,43.94247488324664,0.1531790720938381,5.076265233492743,43.94247488324664,,Tuen
131.91501776364194,84.65225139515431,0.0063803377689893,4.692014872556346,84.65225139515431,,Tuen
48.14584243656145,24.223699480068028,0.0392510968108029,4.339297786086502,48.14584243656145,,Tuen
106.77422729489464,5.830655089360084,0.2273357654520156,1.1067345167915217,106.77422729489464,,Tuen
120.49296423178006,128.2987179332667,0.276574591566433,2.9387552768421425,128.2987179332667,,Tuen
111.54830838398895,70.19595658632551,0.2113035218066883,1.3403114443691035,111.54830838398895,,Tuen
115.2059162517164,47.04729020061101,0.1256743934209518,3.8408235893311113,115.2059162517164,,Tuen
225.27994683547035,131.428547953191,0.2239454818791972,3.15012173692224,225.27994683547035,,Tuen
79.5615050894987,61.71615096293347,0.1012903944223627,5.0797681366034535,79.5615050894987,,Tuen
68.79384164972012,111.03169417475402,0.2915119213866704,2.331896353742503,111.03169417475402,,Tuen
275.3905593125556,86.6253834126483,0.0275068538864117,0.8144246631726351,275.3905593125556,,Tuen
88.7438672228784,69.65094506360575,0.0328825973499178,0.3180737691464632,88.7438672228784,,Tuen
218.5443411266898,107.30421685713286,0.2563076872367751,3.857319232926474,218.5443411266898,,Tuen
195.89624659440724,66.89288382296495,0.0770019706883303,3.958053907053732,195.89624659440724,,Tuen
64.26465571085909,127.05041647292346,0.1206704239742609,4.627210837747788,127.05041647292346,,Tuen
131.91501776364194,117.13531849222092,0.1456392276760113,2.130718784544871,117.13531849222092,,Tuen
123.46421857892648,52.34173586753474,0.2494701327007956,4.434325912539376,123.46421857892648,,Tuen
124.35831260647272,34.91816215218046,0.1642561767578966,4.72741115888799,124.35831260647272,,Tuen
131.91501776364194,77.10864630977991,0.2585048601105209,0.3533317909052453,77.10864630977991,,Tuen
131.91501776364194,128.56064819843263,0.0770716843434182,3.12492538053523,128.56064819843263,,Tuen
21.33112812766971,91.67535282900424,0.1683469934823041,0.7196368488519022,91.67535282900424,,Tuen
166.5532555274916,62.46982400034534,0.0237299901335249,4.253931176161276,166.5532555274916,,Tuen
34.205230385650715,8.812655224274259,0.34701910439255,3.730814580726168,34.205230385650715,,Tuen
131.91501776364194,49.05536340997353,0.1151076428101082,1.46149038981602,49.05536340997353,,Tuen
164.2332715213694,41.938679993216745,0.2377962108355867,0.2169326396196637,164.2332715213694,,Tuen
105.54889404976416,27.75622212055388,0.0474294271270096,0.45435545854565,105.54889404976416,,Tuen
246.781344999604,124.45630020603204,0.2218441490467046,4.446078598655582,246.781344999604,,Tuen
259.9157342059912,94.2966729289133,0.0177349680483641,2.8175412456133206,259.9157342059912,,Tuen
49.83382601228686,95.56919887121477,0.2722836787499885,2.5833066293301306,95.56919887121477,,Tuen
92.90157195370062,52.607146381660165,0.0257534600528794,4.548119920941456,92.90157195370062,,Tuen
12.505623197160466,12.432393357425845,0.0785918651064388,4.420693068986762,12.505623197160466,,Tuen
143.84299795847713,7.5429353562367005,0.1633023425766473,1.052816493022577,143.84299795847713,,Tuen
252.6113465526338,32.03543949519901,0.3193065194413165,2.505047392532576,252.6113465526338,,Tuen
281.6207588972373,11.34129566892721,0.0348395723702809,2.744675599001443,281.6207588972373,,Tuen
3.987328591638758,106.64131025381889,0.1338850303634538,0.7120120610747009,106.64131025381889,,Tuen
24.554387439853127,6.273783617419518,0.1828236065762942,5.134463785598546,24.554387439853127,,Tuen
180.68433537218417,83.82798633719484,0.121760472831255,3.2080127314190734,180.68433537218417,,Tuen
159.7236346144616,129.65917592922483,0.2711101440259921,3.640598143110776,159.7236346144616,,Tuen
118.78138513821692,80.6178675668489,0.3490188012551869,4.402955140252023,118.78138513821692,,Tuen
131.91501776364194,3.4229482822331776,0.1979707013624422,5.223231603525518,5.223231603525518,,Tuen
64.50957683867098,29.832885316742583,0.0419394687063498,4.87512138849637,64.50957683867098,,Tuen
58.61250419246485,10.493305409063126,0.3052260313301068,3.0306478304844418,58.61250419246485,,Tuen
48.396468315173536,129.01100124058237,0.2053205036899684,3.589386637300166,129.01100124058237,,Tuen
48.76655298828875,13.701575142694258,0.0905588530030478,1.1549204722552493,48.76655298828875,,Tuen
131.91501776364194,98.57328837724002,0.3324312237674793,2.6770180527727003,98.57328837724002,,Tuen
223.4201536929136,96.70300198038076,0.1931735775735323,4.411883695827351,223.4201536929136,,Tuen
26.106038403529343,77.93243576006736,0.2822859776086576,1.7335584116508018,77.93243576006736,,Tuen
156.64314233343472,58.63800816552976,0.3443454746782703,0.3170529568563231,156.64314233343472,,Tuen
28.02721384543889,96.10499755794608,0.1085623031712114,3.8605629450193737,96.10499755794608,,Tuen
51.30041492063247,126.90322675715912,0.0297707232058555,4.993403771086886,126.90322675715912,,Tuen
168.28740010698672,130.68399299687658,0.0414270712928881,2.34908348704446,168.28740010698672,,Tuen
49.99970299861968,66.2147052645747,0.2114750587916563,2.963292429343513,66.2147052645747,,Tuen
36.52089423415422,19.081962503659888,0.0564967393189684,4.9582473236979405,36.52089423415422,,Tuen
256.28877415153954,7.59106627288862,0.0138529733953833,3.929018569225197,256.28877415153954,,Tuen
260.01354691639506,92.13149762420154,0.1625671424664928,2.834534708335916,260.01354691639506,,Tuen
131.91501776364194,99.92985858100376,0.0905203833034449,2.2256650805865896,99.92985858100376,,Tuen
55.11672251383452,54.848674439351086,0.1153369015094341,5.380947994348935,55.11672251383452,,Tuen
34.86034439109446,120.93141997194198,0.1558507416754005,3.3185602398805534,120.93141997194198,,Tuen
131.91501776364194,22.71583166389344,0.2287709328313684,0.9090227774370316,22.71583166389344,,Tuen
0.8985137333586677,68.78100784969408,0.0237004162424265,1.2301331829265365,68.78100784969408,,Tuen
61.992554217959736,122.01250914931803,0.1766919906998023,0.6700520070479997,122.01250914931803,,Tuen
189.91190183417655,73.41813051944537,0.3672903434985632,4.020397818163624,189.91190183417655,,Tuen
291.59910731354745,108.34551926931732,0.0985632599661378,2.9587475126821827,291.59910731354745,,Tuen
102.10598291103472,98.67762885366912,0.0489491315299219,1.0844379640274575,102.10598291103472,,Tuen
88.08539859929809,3.4334909340377107,0.2587373335275754,4.753797682996769,88.08539859929809,,Tuen
175.82962845683113,66.5757805972894,0.2595900713003903,2.624264853832736,175.82962845683113,,Tuen
232.49655070509013,92.57716769958957,0.0305594353638517,0.8124383919845054,232.49655070509013,,Tuen
145.6383121698994,52.93475113562136,0.225691073909291,4.443653064573159,145.6383121698994,,Tuen
140.31614990573448,118.82932747229276,0.0475116360928679,3.4555103913235663,140.31614990573448,,Tuen
158.30312491048096,54.98916741215511,0.1919548229199233,4.4024071310561945,158.30312491048096,,Tuen
163.5104877071348,52.90104121172757,0.2094117390612269,2.695129053256208,163.5104877071348,,Tuen
49.04669290234404,11.03226810290509,0.3353080228396057,0.0447649520566618,49.04669290234404,,Tuen
