location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude
663497,Nicosia,pm10,3.9,µg/m³,2024-01-05 20:00:00+00:00,2024-01-05 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,2.9,µg/m³,2024-01-05 21:00:00+00:00,2024-01-05 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.2,µg/m³,2024-01-05 22:00:00+00:00,2024-01-06 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,9.1,µg/m³,2024-01-05 23:00:00+00:00,2024-01-06 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.0,µg/m³,2024-01-06 00:00:00+00:00,2024-01-06 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.7,µg/m³,2024-01-06 01:00:00+00:00,2024-01-06 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.6,µg/m³,2024-01-06 02:00:00+00:00,2024-01-06 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.0,µg/m³,2024-01-06 03:00:00+00:00,2024-01-06 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.4,µg/m³,2024-01-06 04:00:00+00:00,2024-01-06 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.5,µg/m³,2024-01-06 05:00:00+00:00,2024-01-06 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.6,µg/m³,2024-01-06 06:00:00+00:00,2024-01-06 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.7,µg/m³,2024-01-06 07:00:00+00:00,2024-01-06 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.4,µg/m³,2024-01-06 08:00:00+00:00,2024-01-06 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.0,µg/m³,2024-01-06 09:00:00+00:00,2024-01-06 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,9.8,µg/m³,2024-01-06 11:00:00+00:00,2024-01-06 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,11.0,µg/m³,2024-01-06 12:00:00+00:00,2024-01-06 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,12.0,µg/m³,2024-01-06 13:00:00+00:00,2024-01-06 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,9.4,µg/m³,2024-01-06 14:00:00+00:00,2024-01-06 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.5,µg/m³,2024-01-06 15:00:00+00:00,2024-01-06 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.3,µg/m³,2024-01-06 16:00:00+00:00,2024-01-06 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.3,µg/m³,2024-01-06 17:00:00+00:00,2024-01-06 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,12.0,µg/m³,2024-01-06 18:00:00+00:00,2024-01-06 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.4,µg/m³,2024-01-06 19:00:00+00:00,2024-01-06 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.5,µg/m³,2024-01-06 20:00:00+00:00,2024-01-06 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.3,µg/m³,2024-01-06 21:00:00+00:00,2024-01-06 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.1,µg/m³,2024-01-06 22:00:00+00:00,2024-01-07 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,9.6,µg/m³,2024-01-06 23:00:00+00:00,2024-01-07 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.1,µg/m³,2024-01-07 00:00:00+00:00,2024-01-07 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.4,µg/m³,2024-01-07 01:00:00+00:00,2024-01-07 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,4.9,µg/m³,2024-01-07 02:00:00+00:00,2024-01-07 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.4,µg/m³,2024-01-07 03:00:00+00:00,2024-01-07 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.3,µg/m³,2024-01-07 04:00:00+00:00,2024-01-07 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.7,µg/m³,2024-01-07 05:00:00+00:00,2024-01-07 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,2.5,µg/m³,2024-01-07 06:00:00+00:00,2024-01-07 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,9.4,µg/m³,2024-01-07 07:00:00+00:00,2024-01-07 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,16.0,µg/m³,2024-01-07 08:00:00+00:00,2024-01-07 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,21.0,µg/m³,2024-01-07 09:00:00+00:00,2024-01-07 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,24.0,µg/m³,2024-01-07 11:00:00+00:00,2024-01-07 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,13.0,µg/m³,2024-01-07 12:00:00+00:00,2024-01-07 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,18.0,µg/m³,2024-01-07 13:00:00+00:00,2024-01-07 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,18.0,µg/m³,2024-01-07 14:00:00+00:00,2024-01-07 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,13.0,µg/m³,2024-01-07 15:00:00+00:00,2024-01-07 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,16.0,µg/m³,2024-01-07 16:00:00+00:00,2024-01-07 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,19.0,µg/m³,2024-01-07 17:00:00+00:00,2024-01-07 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,12.0,µg/m³,2024-01-07 20:00:00+00:00,2024-01-07 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,9.7,µg/m³,2024-01-08 01:00:00+00:00,2024-01-08 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,12.0,µg/m³,2024-01-08 04:00:00+00:00,2024-01-08 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,30.0,µg/m³,2024-01-08 06:00:00+00:00,2024-01-08 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,34.0,µg/m³,2024-01-08 07:00:00+00:00,2024-01-08 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,43.0,µg/m³,2024-01-08 08:00:00+00:00,2024-01-08 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,54.0,µg/m³,2024-01-08 09:00:00+00:00,2024-01-08 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,57.0,µg/m³,2024-01-08 10:00:00+00:00,2024-01-08 12:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,59.0,µg/m³,2024-01-08 11:00:00+00:00,2024-01-08 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,62.0,µg/m³,2024-01-08 12:00:00+00:00,2024-01-08 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,92.0,µg/m³,2024-01-08 13:00:00+00:00,2024-01-08 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,120.0,µg/m³,2024-01-08 14:00:00+00:00,2024-01-08 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,130.0,µg/m³,2024-01-08 15:00:00+00:00,2024-01-08 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,140.0,µg/m³,2024-01-08 16:00:00+00:00,2024-01-08 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,140.0,µg/m³,2024-01-08 17:00:00+00:00,2024-01-08 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,130.0,µg/m³,2024-01-08 18:00:00+00:00,2024-01-08 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,120.0,µg/m³,2024-01-08 19:00:00+00:00,2024-01-08 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,110.0,µg/m³,2024-01-08 20:00:00+00:00,2024-01-08 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,77.0,µg/m³,2024-01-08 21:00:00+00:00,2024-01-08 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,63.0,µg/m³,2024-01-08 22:00:00+00:00,2024-01-09 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,64.0,µg/m³,2024-01-08 23:00:00+00:00,2024-01-09 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,61.0,µg/m³,2024-01-09 00:00:00+00:00,2024-01-09 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,59.0,µg/m³,2024-01-09 01:00:00+00:00,2024-01-09 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,59.0,µg/m³,2024-01-09 02:00:00+00:00,2024-01-09 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,54.0,µg/m³,2024-01-09 03:00:00+00:00,2024-01-09 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,57.0,µg/m³,2024-01-09 04:00:00+00:00,2024-01-09 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,71.0,µg/m³,2024-01-09 05:00:00+00:00,2024-01-09 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,66.0,µg/m³,2024-01-09 06:00:00+00:00,2024-01-09 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,74.0,µg/m³,2024-01-09 07:00:00+00:00,2024-01-09 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,72.0,µg/m³,2024-01-09 08:00:00+00:00,2024-01-09 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,68.0,µg/m³,2024-01-09 09:00:00+00:00,2024-01-09 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,81.0,µg/m³,2024-01-09 10:00:00+00:00,2024-01-09 12:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,80.0,µg/m³,2024-01-09 11:00:00+00:00,2024-01-09 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,65.0,µg/m³,2024-01-09 12:00:00+00:00,2024-01-09 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,61.0,µg/m³,2024-01-09 13:00:00+00:00,2024-01-09 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,48.0,µg/m³,2024-01-09 14:00:00+00:00,2024-01-09 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,34.0,µg/m³,2024-01-09 15:00:00+00:00,2024-01-09 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,30.0,µg/m³,2024-01-09 16:00:00+00:00,2024-01-09 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,36.0,µg/m³,2024-01-09 17:00:00+00:00,2024-01-09 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,59.0,µg/m³,2024-01-09 18:00:00+00:00,2024-01-09 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,74.0,µg/m³,2024-01-09 19:00:00+00:00,2024-01-09 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,72.0,µg/m³,2024-01-09 20:00:00+00:00,2024-01-09 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,63.0,µg/m³,2024-01-09 21:00:00+00:00,2024-01-09 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,33.0,µg/m³,2024-01-09 22:00:00+00:00,2024-01-10 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,13.0,µg/m³,2024-01-09 23:00:00+00:00,2024-01-10 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.5,µg/m³,2024-01-10 00:00:00+00:00,2024-01-10 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.4,µg/m³,2024-01-10 01:00:00+00:00,2024-01-10 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,4.2,µg/m³,2024-01-10 02:00:00+00:00,2024-01-10 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.0,µg/m³,2024-01-10 03:00:00+00:00,2024-01-10 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.3,µg/m³,2024-01-10 04:00:00+00:00,2024-01-10 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.0,µg/m³,2024-01-10 05:00:00+00:00,2024-01-10 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,1.8,µg/m³,2024-01-10 06:00:00+00:00,2024-01-10 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,2.2,µg/m³,2024-01-10 07:00:00+00:00,2024-01-10 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,2.9,µg/m³,2024-01-10 08:00:00+00:00,2024-01-10 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.7,µg/m³,2024-01-10 09:00:00+00:00,2024-01-10 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,2.7,µg/m³,2024-01-10 10:00:00+00:00,2024-01-10 12:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.89,µg/m³,2024-01-10 11:00:00+00:00,2024-01-10 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.3,µg/m³,2024-01-10 12:00:00+00:00,2024-01-10 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.24,µg/m³,2024-01-10 14:00:00+00:00,2024-01-10 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.1,µg/m³,2024-01-10 15:00:00+00:00,2024-01-10 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.5,µg/m³,2024-01-10 16:00:00+00:00,2024-01-10 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.1,µg/m³,2024-01-10 17:00:00+00:00,2024-01-10 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.1,µg/m³,2024-01-10 18:00:00+00:00,2024-01-10 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.3,µg/m³,2024-01-10 19:00:00+00:00,2024-01-10 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.1,µg/m³,2024-01-10 20:00:00+00:00,2024-01-10 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.83,µg/m³,2024-01-10 21:00:00+00:00,2024-01-10 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,4.0,µg/m³,2024-01-10 22:00:00+00:00,2024-01-11 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,2.0,µg/m³,2024-01-10 23:00:00+00:00,2024-01-11 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.8,µg/m³,2024-01-11 00:00:00+00:00,2024-01-11 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.32,µg/m³,2024-01-11 02:00:00+00:00,2024-01-11 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,1.7,µg/m³,2024-01-11 03:00:00+00:00,2024-01-11 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.4,µg/m³,2024-01-11 07:00:00+00:00,2024-01-11 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.52,µg/m³,2024-01-11 09:00:00+00:00,2024-01-11 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,2.9,µg/m³,2024-01-11 10:00:00+00:00,2024-01-11 12:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.016,µg/m³,2024-01-11 11:00:00+00:00,2024-01-11 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.8,µg/m³,2024-01-11 12:00:00+00:00,2024-01-11 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.9,µg/m³,2024-01-11 13:00:00+00:00,2024-01-11 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,4.8,µg/m³,2024-01-11 14:00:00+00:00,2024-01-11 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.5,µg/m³,2024-01-11 15:00:00+00:00,2024-01-11 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,1.4,µg/m³,2024-01-11 16:00:00+00:00,2024-01-11 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,1.8,µg/m³,2024-01-11 17:00:00+00:00,2024-01-11 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.1,µg/m³,2024-01-11 18:00:00+00:00,2024-01-11 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.85,µg/m³,2024-01-11 19:00:00+00:00,2024-01-11 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.1,µg/m³,2024-01-11 20:00:00+00:00,2024-01-11 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.0,µg/m³,2024-01-11 21:00:00+00:00,2024-01-11 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.4,µg/m³,2024-01-11 22:00:00+00:00,2024-01-12 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.27,µg/m³,2024-01-11 23:00:00+00:00,2024-01-12 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.0,µg/m³,2024-01-12 00:00:00+00:00,2024-01-12 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.1,µg/m³,2024-01-12 01:00:00+00:00,2024-01-12 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,4.5,µg/m³,2024-01-12 02:00:00+00:00,2024-01-12 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,4.0,µg/m³,2024-01-12 03:00:00+00:00,2024-01-12 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,2.8,µg/m³,2024-01-12 04:00:00+00:00,2024-01-12 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,4.3,µg/m³,2024-01-12 05:00:00+00:00,2024-01-12 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.6,µg/m³,2024-01-12 06:00:00+00:00,2024-01-12 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.3,µg/m³,2024-01-12 07:00:00+00:00,2024-01-12 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,14.0,µg/m³,2024-01-12 08:00:00+00:00,2024-01-12 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,9.9,µg/m³,2024-01-12 09:00:00+00:00,2024-01-12 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,13.0,µg/m³,2024-01-12 11:00:00+00:00,2024-01-12 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,9.2,µg/m³,2024-01-12 12:00:00+00:00,2024-01-12 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.9,µg/m³,2024-01-12 13:00:00+00:00,2024-01-12 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.0,µg/m³,2024-01-12 14:00:00+00:00,2024-01-12 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.2,µg/m³,2024-01-12 15:00:00+00:00,2024-01-12 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.8,µg/m³,2024-01-12 16:00:00+00:00,2024-01-12 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.48,µg/m³,2024-01-12 17:00:00+00:00,2024-01-12 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,1.7,µg/m³,2024-01-12 19:00:00+00:00,2024-01-12 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.7,µg/m³,2024-01-12 20:00:00+00:00,2024-01-12 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.2,µg/m³,2024-01-12 21:00:00+00:00,2024-01-12 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.7,µg/m³,2024-01-12 22:00:00+00:00,2024-01-13 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.27,µg/m³,2024-01-12 23:00:00+00:00,2024-01-13 01:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,0.61,µg/m³,2024-01-13 00:00:00+00:00,2024-01-13 02:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.1,µg/m³,2024-01-13 01:00:00+00:00,2024-01-13 03:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,2.2,µg/m³,2024-01-13 02:00:00+00:00,2024-01-13 04:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,3.2,µg/m³,2024-01-13 03:00:00+00:00,2024-01-13 05:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,1.6,µg/m³,2024-01-13 04:00:00+00:00,2024-01-13 06:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,2.2,µg/m³,2024-01-13 05:00:00+00:00,2024-01-13 07:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,1.1,µg/m³,2024-01-13 06:00:00+00:00,2024-01-13 08:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.8,µg/m³,2024-01-13 07:00:00+00:00,2024-01-13 09:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.0,µg/m³,2024-01-13 08:00:00+00:00,2024-01-13 10:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,6.1,µg/m³,2024-01-13 09:00:00+00:00,2024-01-13 11:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.3,µg/m³,2024-01-13 10:00:00+00:00,2024-01-13 12:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,5.5,µg/m³,2024-01-13 11:00:00+00:00,2024-01-13 13:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.1,µg/m³,2024-01-13 12:00:00+00:00,2024-01-13 14:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,10.0,µg/m³,2024-01-13 13:00:00+00:00,2024-01-13 15:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.2,µg/m³,2024-01-13 14:00:00+00:00,2024-01-13 16:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,7.0,µg/m³,2024-01-13 15:00:00+00:00,2024-01-13 17:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,14.0,µg/m³,2024-01-13 16:00:00+00:00,2024-01-13 18:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,9.9,µg/m³,2024-01-13 17:00:00+00:00,2024-01-13 19:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.2,µg/m³,2024-01-13 18:00:00+00:00,2024-01-13 20:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,11.0,µg/m³,2024-01-13 19:00:00+00:00,2024-01-13 21:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,8.1,µg/m³,2024-01-13 20:00:00+00:00,2024-01-13 22:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,12.0,µg/m³,2024-01-13 21:00:00+00:00,2024-01-13 23:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
663497,Nicosia,pm10,13.0,µg/m³,2024-01-13 22:00:00+00:00,2024-01-14 00:00:00+02:00,Asia/Nicosia,35.0380556,33.0577778
